"namedLocation","uid","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"BART_047.basePlot.dhp","e96465b1-6a6b-4f7a-8d42-de2eeba33aee","D01","BART","BART_047","N10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N10.UNDERSTORY","downward","shoulder","understory","D01_2091.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2091.NEF","","20201217T184546Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","be1cdd76-360d-4bd6-b5c8-869265ef4ebe","D01","BART","BART_047","E2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E2.OVERSTORY","upward","shoulder","overstory","D01_2021.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2021.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","542385e5-8411-45ba-b635-d6c71a9c677f","D01","BART","BART_047","E2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E2.UNDERSTORY","downward","shoulder","understory","D01_2092.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2092.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","9126c659-3087-4371-967d-2741b668fca0","D01","BART","BART_047","S6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S6.UNDERSTORY","downward","shoulder","understory","D01_2096.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2096.NEF","","20201217T184546Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","12eeb47d-b296-4b71-8c77-189ccf127bce","D01","BART","BART_047","N2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N2.UNDERSTORY","downward","shoulder","understory","D01_2089.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2089.NEF","","20201217T184546Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","fd6471a5-b833-47aa-b52c-2be48e03871a","D01","BART","BART_047","W6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W6.UNDERSTORY","downward","shoulder","understory","D01_2099.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2099.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_047.basePlot.dhp","1667841a-89ae-4b47-807d-b8bf7889cbcf","D01","BART","BART_047","W10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W10.UNDERSTORY","downward","shoulder","understory","D01_2100.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2100.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","d03da766-68a7-4b27-aac4-4c6605c0fd82","D01","BART","BART_047","S6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S6.OVERSTORY","upward","shoulder","overstory","D01_2025.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2025.NEF","","20201217T184546Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","334aea11-fb42-4821-85ab-44d9154e5da2","D01","BART","BART_047","E10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E10.UNDERSTORY","downward","shoulder","understory","D01_2094.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2094.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","a587766a-3fd5-497d-aaa0-dfd1846bc593","D01","BART","BART_047","S10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S10.OVERSTORY","upward","shoulder","overstory","D01_2026.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2026.NEF","","20201217T184546Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","dcf2029b-17c0-47c6-a083-844682031732","D01","BART","BART_047","E6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E6.UNDERSTORY","downward","shoulder","understory","D01_2093.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2093.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","cf12975e-730f-4c7b-9dd3-ff795580d97c","D01","BART","BART_047","S10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S10.UNDERSTORY","downward","shoulder","understory","D01_2097.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2097.NEF","","20201217T184546Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","297d73f2-bcc0-4b96-80a2-bda644e94fde","D01","BART","BART_047","N2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N2.OVERSTORY","upward","shoulder","overstory","D01_2018.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2018.NEF","","20201217T184546Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","b78d4806-1889-41b2-9fab-201a776ad1b0","D01","BART","BART_047","S2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S2.OVERSTORY","upward","shoulder","overstory","D01_2024.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2024.NEF","","20201217T184546Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
"BART_047.basePlot.dhp","a73669bb-ded4-4751-9949-2df02779ee61","D01","BART","BART_047","W10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W10.OVERSTORY","upward","shoulder","overstory","D01_2029.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2029.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","134d6434-dd42-4e8d-9585-a68c6e8a67bb","D01","BART","BART_047","E10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E10.OVERSTORY","upward","shoulder","overstory","D01_2023.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2023.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","1b06568a-8d68-4d76-92e7-8202eac2c560","D01","BART","BART_047","N6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N6.UNDERSTORY","downward","shoulder","understory","D01_2090.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2090.NEF","","20201217T184546Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_047.basePlot.dhp","74d0f8cf-41e9-4139-8cbd-22074602aad3","D01","BART","BART_047","W2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W2.UNDERSTORY","downward","shoulder","understory","D01_2098.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2098.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","e2c1f6e0-dbb0-4bff-b552-366e3816455c","D01","BART","BART_047","E6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.E6.OVERSTORY","upward","shoulder","overstory","D01_2022.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2022.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","cdfb705f-d16e-45b0-9e44-26358ad43552","D01","BART","BART_047","W2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W2.OVERSTORY","upward","shoulder","overstory","D01_2027.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2027.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","bedae247-6bfe-4949-a0ff-607b64f15088","D01","BART","BART_047","S2","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.S2.UNDERSTORY","downward","shoulder","understory","D01_2095.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/understory/D01_2095.NEF","","20201217T184546Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
"BART_047.basePlot.dhp","cf83f8e2-3a98-4a4f-ac0e-934e991aaaa7","D01","BART","BART_047","N10","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N10.OVERSTORY","upward","shoulder","overstory","D01_2020.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2020.NEF","","20201217T184546Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","4e54d19a-b415-41d0-b062-4ad77d51bdcb","D01","BART","BART_047","N6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.N6.OVERSTORY","upward","shoulder","overstory","D01_2019.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2019.NEF","","20201217T184546Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_047.basePlot.dhp","3808ced3-0458-42f2-bfd6-065202a2c63c","D01","BART","BART_047","W6","2016-05-17T08:44Z","2016-05-17T08:49Z","DHP.2016.01.BART047","DHP.2016.01.BART047.W6.OVERSTORY","upward","shoulder","overstory","D01_2028.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_047/overstory/D01_2028.NEF","","20201217T184546Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_034.basePlot.dhp","3cf2d639-79a4-4c55-8f91-e54808f501b6","D01","BART","BART_034","S2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S2.OVERSTORY","upward","shoulder","overstory","D01_2040.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2040.NEF","","20201217T184546Z","RELEASE-2021","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"BART_034.basePlot.dhp","e0f5cf81-b2e7-4321-a13e-ccba854cde2d","D01","BART","BART_034","N2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N2.UNDERSTORY","downward","shoulder","understory","D01_2074.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2074.NEF","","20201217T184546Z","RELEASE-2021","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"BART_034.basePlot.dhp","8a9bb45f-a4ec-4536-b1e3-2038f715b01e","D01","BART","BART_034","N10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N10.OVERSTORY","upward","shoulder","overstory","D01_2035.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2035.NEF","","20201217T184546Z","RELEASE-2021","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"BART_034.basePlot.dhp","56afae18-5ae5-479c-b21a-dea55f449226","D01","BART","BART_034","N10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N10.UNDERSTORY","downward","shoulder","understory","D01_2077.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2077.NEF","","20201217T184546Z","RELEASE-2021","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"BART_034.basePlot.dhp","30b39131-5015-4fdc-ae97-3f59c752311e","D01","BART","BART_034","W6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W6.OVERSTORY","upward","shoulder","overstory","D01_2046.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2046.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"BART_034.basePlot.dhp","5f7844b7-86a9-4458-b9c1-0b1e538da569","D01","BART","BART_034","E2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E2.UNDERSTORY","downward","shoulder","understory","D01_2080.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2080.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"BART_034.basePlot.dhp","db928d50-38b1-48d0-8585-bba8fa24dc34","D01","BART","BART_034","E2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E2.OVERSTORY","upward","shoulder","overstory","D01_2036.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2036.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"BART_034.basePlot.dhp","04ac051d-292c-450a-bdd9-56feac3863b3","D01","BART","BART_034","E6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E6.UNDERSTORY","downward","shoulder","understory","D01_2081.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2081.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"BART_034.basePlot.dhp","e20ebc39-9a0a-4817-b2d1-649ec9ec0eba","D01","BART","BART_034","E10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E10.UNDERSTORY","downward","shoulder","understory","D01_2082.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2082.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"BART_034.basePlot.dhp","32d0373d-351c-4aab-820e-0ec93d4b0739","D01","BART","BART_034","S10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S10.OVERSTORY","upward","shoulder","overstory","D01_2042.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2042.NEF","","20201217T184546Z","RELEASE-2021","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"BART_034.basePlot.dhp","7510d9f4-e9cc-4293-a8f3-ed48e9b17dd8","D01","BART","BART_034","S6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S6.UNDERSTORY","downward","shoulder","understory","D01_2084.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2084.NEF","","20201217T184546Z","RELEASE-2021","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"BART_034.basePlot.dhp","8bc395be-dfcf-4f6f-af55-a1abc424de06","D01","BART","BART_034","S2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S2.UNDERSTORY","downward","shoulder","understory","D01_2083.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2083.NEF","","20201217T184546Z","RELEASE-2021","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"BART_034.basePlot.dhp","0aad43e3-cc61-439d-8046-a4ea90f44044","D01","BART","BART_034","S6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S6.OVERSTORY","upward","shoulder","overstory","D01_2041.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2041.NEF","","20201217T184546Z","RELEASE-2021","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"BART_034.basePlot.dhp","18436390-0fb5-4456-93b2-86826fee2377","D01","BART","BART_034","W6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W6.UNDERSTORY","downward","shoulder","understory","D01_2087.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2087.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"BART_034.basePlot.dhp","e45b81ef-e4ef-43ab-8c65-58299b481d48","D01","BART","BART_034","W2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W2.UNDERSTORY","downward","shoulder","understory","D01_2086.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2086.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"BART_034.basePlot.dhp","fcbd7ce5-6c66-438f-9899-319d0a03355b","D01","BART","BART_034","N2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N2.OVERSTORY","upward","shoulder","overstory","D01_2032.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2032.NEF","","20201217T184546Z","RELEASE-2021","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"BART_034.basePlot.dhp","1ac93ba0-675d-4993-a627-cbb50b0ef38b","D01","BART","BART_034","E10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E10.OVERSTORY","upward","shoulder","overstory","D01_2038.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2038.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"BART_034.basePlot.dhp","68a7fe18-fc3e-4cfb-b2c5-772499b9011c","D01","BART","BART_034","E6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.E6.OVERSTORY","upward","shoulder","overstory","D01_2037.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2037.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"BART_034.basePlot.dhp","bb8f3e71-61b8-4db8-a06f-ce500460a165","D01","BART","BART_034","N6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N6.UNDERSTORY","downward","shoulder","understory","D01_2076.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2076.NEF","","20201217T184546Z","RELEASE-2021","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"BART_034.basePlot.dhp","4c78b5b5-92d3-440f-ab6d-7289aea7fbdf","D01","BART","BART_034","W10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W10.UNDERSTORY","downward","shoulder","understory","D01_2088.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2088.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"BART_034.basePlot.dhp","37961438-62b7-40a5-abe9-be9e62275116","D01","BART","BART_034","S10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.S10.UNDERSTORY","downward","shoulder","understory","D01_2085.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/understory/D01_2085.NEF","","20201217T184546Z","RELEASE-2021","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"BART_034.basePlot.dhp","d727fa12-ae09-4188-902b-08103ceeaaee","D01","BART","BART_034","W2","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W2.OVERSTORY","upward","shoulder","overstory","D01_2044.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2044.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"BART_034.basePlot.dhp","d8252e0a-15a7-4aa6-af2e-f9dc452b4714","D01","BART","BART_034","W10","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.W10.OVERSTORY","upward","shoulder","overstory","D01_2047.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2047.NEF","","20201217T184546Z","RELEASE-2021","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"BART_034.basePlot.dhp","c40323e0-ffce-4e8c-891a-3478bd315f3b","D01","BART","BART_034","N6","2016-05-17T08:56Z","2016-05-17T09:00Z","DHP.2016.01.BART034","DHP.2016.01.BART034.N6.OVERSTORY","upward","shoulder","overstory","D01_2034.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_034/overstory/D01_2034.NEF","","20201217T184546Z","RELEASE-2021","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"BART_041.basePlot.dhp","69ad4137-bf87-4876-b8db-9f8e6e1ac246","D01","BART","BART_041","N2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.N2.OVERSTORY","upward","shoulder","overstory","D01_2048.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2048.NEF","","20201217T184546Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"BART_041.basePlot.dhp","b24bc29b-d7b3-4aaa-877d-818e00e1cba4","D01","BART","BART_041","S10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.S10.OVERSTORY","upward","shoulder","overstory","D01_2056.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2056.NEF","","20201217T184546Z","RELEASE-2021","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"BART_041.basePlot.dhp","914179eb-e74e-4b03-8a3a-47501080d2fb","D01","BART","BART_041","E6","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E6.OVERSTORY","upward","shoulder","overstory","D01_2052.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2052.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"BART_041.basePlot.dhp","07e08042-edb1-4d64-8a14-60a8afecc616","D01","BART","BART_041","E2","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.E2.UNDERSTORY","downward","shoulder","understory","D01_2065.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/understory/D01_2065.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
"BART_041.basePlot.dhp","dd73c1a0-7b63-4f26-9dbf-e890e6ca164f","D01","BART","BART_041","W10","2016-05-17T09:03Z","2016-05-17T09:05Z","DHP.2016.01.BART041","DHP.2016.01.BART041.W10.OVERSTORY","upward","shoulder","overstory","D01_2059.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART01/BART_041/overstory/D01_2059.NEF","","20201217T184546Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
